area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
2111,6,5,1,11,0,16.75,1,Unfurnished,4.1,22933562
1760,2,1,1,16,3,10.54,1,Semi-Furnished,3.9,16161581
4508,4,1,2,3,0,28.65,1,Furnished,3.3,33527756
1207,1,3,3,11,2,31.37,0,Semi-Furnished,3.4,10532078
3148,4,2,2,1,0,18.69,1,Unfurnished,4.6,26023101
2044,1,3,3,19,1,11.14,0,Furnished,3.5,17267384
4958,4,5,4,8,0,12.38,0,Unfurnished,4.2,39574216
4563,3,4,3,12,3,19.5,1,Furnished,4.0,36212685
3223,5,5,2,11,0,21.41,1,Unfurnished,3.3,28212983
819,2,4,4,9,0,28.54,1,Unfurnished,4.9,9743229
4699,2,1,2,6,1,15.48,1,Unfurnished,4.8,34532552
4154,1,3,4,6,0,17.36,1,Unfurnished,4.1,30777283
635,6,5,2,30,1,6.61,1,Furnished,4.0,13741948
1478,2,2,1,17,2,25.64,1,Furnished,4.3,15176610
1958,6,2,2,13,3,16.77,0,Unfurnished,3.4,19034624
3060,3,4,1,26,3,29.73,1,Furnished,3.2,26530033
3435,2,2,4,29,1,30.81,0,Semi-Furnished,2.9,24950822
2869,5,4,2,32,1,18.56,1,Furnished,4.9,26515723
4949,5,1,4,21,3,29.17,1,Semi-Furnished,4.1,38768606
2963,4,5,3,11,0,20.33,1,Semi-Furnished,4.2,26844114
2984,6,1,2,1,2,3.42,0,Semi-Furnished,2.7,26418902
4114,1,5,4,27,3,3.4,0,Furnished,2.5,32077716
4678,1,3,3,6,3,27.6,0,Unfurnished,4.9,34837789
798,5,5,4,8,0,3.61,0,Unfurnished,4.5,12525956
3275,3,3,1,5,3,7.21,1,Furnished,3.6,28561481
1812,2,2,3,25,3,3.58,0,Semi-Furnished,3.9,16505008
2349,2,2,1,3,1,15.62,0,Semi-Furnished,3.3,19285689
4534,1,2,2,2,2,34.71,1,Semi-Furnished,4.2,32812143
3880,1,1,2,30,3,22.22,1,Semi-Furnished,4.6,28239772
2347,2,4,1,5,0,27.81,0,Furnished,2.8,20239199
4994,6,5,4,10,0,30.1,0,Semi-Furnished,2.7,39595286
2197,6,5,4,28,0,28.41,1,Semi-Furnished,3.0,21901281
1159,5,2,1,12,1,28.45,0,Unfurnished,3.7,13588580
1132,6,2,1,9,2,6.06,1,Unfurnished,3.4,15226870
3717,5,2,3,13,3,16.66,1,Unfurnished,4.0,31969905
4740,3,4,4,31,3,34.23,0,Semi-Furnished,2.6,35197181
769,2,3,2,22,2,3.03,1,Semi-Furnished,3.4,11228231
418,4,4,4,18,3,31.46,0,Semi-Furnished,5.0,9375173
1229,4,5,4,24,2,14.02,1,Semi-Furnished,4.9,15510772
4964,3,1,2,14,3,20.84,0,Unfurnished,2.8,35778932
4268,3,2,4,2,1,5.98,1,Unfurnished,2.9,33606697
4892,6,1,1,4,1,31.37,1,Semi-Furnished,3.7,38550242
1666,3,3,3,28,2,23.34,1,Unfurnished,3.2,15611301
1468,2,4,2,2,0,15.2,0,Furnished,2.8,14947389
2947,2,4,4,11,2,27.87,0,Furnished,4.5,24199289
699,2,3,1,4,1,29.85,1,Semi-Furnished,3.5,8767295
3392,3,4,1,13,2,29.52,1,Semi-Furnished,3.4,28786929
2018,2,2,3,9,0,24.46,0,Unfurnished,3.3,15534121
514,2,1,4,17,1,31.37,0,Unfurnished,4.8,6156074
1551,6,3,1,12,0,19.37,1,Unfurnished,4.4,17638201
1118,4,5,2,13,3,25.2,1,Semi-Furnished,3.1,15358306
4700,4,2,1,10,2,9.86,1,Semi-Furnished,4.2,37518086
3379,1,1,3,34,0,21.69,0,Furnished,4.6,23863998
1390,1,5,1,16,2,7.74,1,Semi-Furnished,2.6,14574671
1851,3,3,1,30,0,15.23,0,Furnished,4.0,16261770
4076,4,5,1,19,0,30.93,0,Semi-Furnished,3.0,32164389
3113,6,2,4,13,2,26.66,0,Unfurnished,3.9,27436998
4533,1,4,2,27,3,30.13,0,Furnished,4.0,33635871
458,4,3,4,22,0,16.11,1,Furnished,3.8,9630577
2921,1,1,2,15,1,34.35,1,Furnished,4.5,21420396
2872,2,2,4,17,1,22.37,1,Semi-Furnished,4.4,23883995
4410,2,5,3,5,2,34.43,0,Furnished,4.5,34810740
3944,3,3,1,34,3,29.83,1,Unfurnished,3.9,31322813
2133,4,4,4,30,1,23.25,0,Semi-Furnished,3.7,19519869
4088,4,1,1,22,2,18.1,1,Furnished,4.2,33142394
4578,2,2,1,0,0,19.49,1,Furnished,3.2,34369842
4026,4,2,4,3,3,17.68,0,Unfurnished,2.8,31846598
2263,6,4,3,19,2,1.64,1,Unfurnished,2.8,23150457
2729,3,3,1,22,0,29.31,0,Unfurnished,3.8,21545496
3623,3,4,2,4,3,13.57,1,Semi-Furnished,2.8,30556442
1117,2,4,2,31,1,32.47,1,Furnished,3.7,11971147
705,3,2,2,21,2,18.97,0,Unfurnished,3.3,8741757
4678,6,4,3,14,2,23.03,1,Unfurnished,3.6,39239267
2617,5,3,4,15,1,7.76,1,Unfurnished,3.4,24366265
4028,6,4,2,2,2,5.81,1,Furnished,3.5,35786125
2393,3,3,2,18,1,10.66,0,Furnished,3.6,20440916
1239,6,5,4,16,0,22.38,1,Furnished,3.5,17079522
4829,2,3,1,15,2,30.47,1,Furnished,4.4,36054144
4636,1,3,4,12,2,5.98,1,Semi-Furnished,4.3,34693532
4060,1,5,2,28,1,13.59,0,Furnished,3.5,30131467
2664,3,1,4,31,3,31.21,0,Furnished,5.0,20975281
2076,1,4,1,24,1,29.91,0,Unfurnished,2.6,16215753
4375,5,4,3,22,3,16.97,0,Furnished,2.7,36367798
1172,2,4,4,7,0,15.46,1,Unfurnished,3.8,11688813
4413,3,4,2,11,3,33.3,0,Semi-Furnished,4.2,34697909
3671,2,1,4,11,2,3.83,0,Furnished,4.8,28797472
2408,4,1,3,15,3,26.92,0,Furnished,4.6,21435909
713,2,3,4,14,2,9.92,1,Unfurnished,4.2,9784500
999,2,3,3,24,3,18.36,0,Unfurnished,4.9,10743556
1436,5,2,2,8,1,10.11,1,Semi-Furnished,3.4,16092910
4868,2,5,4,14,3,33.04,1,Furnished,3.7,37467744
2309,6,3,4,32,2,26.39,1,Furnished,4.9,22926657
4700,5,1,2,25,3,24.79,0,Unfurnished,4.9,36308697
4672,2,4,1,31,1,6.83,1,Furnished,4.5,36006208
3895,2,3,1,3,3,31.19,1,Semi-Furnished,4.9,30756905
2322,4,5,3,22,0,8.92,1,Furnished,2.9,22620551
1045,1,2,4,13,3,8.63,1,Furnished,4.5,11753306
488,3,2,3,13,3,24.64,0,Furnished,4.7,9704101
4144,1,2,3,1,0,2.7,1,Semi-Furnished,3.6,30017336
3949,2,5,2,12,2,13.3,0,Semi-Furnished,4.2,32329373
1140,2,2,1,15,0,19.41,0,Unfurnished,4.5,10978486
2827,4,2,3,27,3,16.71,0,Unfurnished,3.5,23692258
1990,4,3,3,17,3,31.02,1,Unfurnished,3.1,19655103
3660,2,1,3,1,2,32.76,0,Furnished,4.3,28031586
3629,6,4,3,14,0,30.77,0,Furnished,4.2,31268142
1799,1,4,3,29,0,18.09,0,Unfurnished,3.7,14468802
3324,6,3,3,19,3,15.59,0,Furnished,2.7,29218398
3249,1,1,3,1,2,1.49,1,Unfurnished,4.8,24944532
3504,3,4,1,7,3,28.61,0,Furnished,4.5,28870313
424,6,1,1,6,0,11.55,0,Semi-Furnished,3.9,10348975
1654,2,2,3,17,3,22.33,0,Semi-Furnished,3.2,15291292
2063,6,5,4,26,1,18.02,0,Semi-Furnished,3.6,21528260
3760,6,2,1,31,0,15.44,0,Furnished,4.6,30431361
2560,2,3,2,29,0,34.84,1,Semi-Furnished,3.9,19451088
4254,1,2,1,14,3,15.24,1,Furnished,3.8,33623922
465,5,5,4,9,3,8.79,1,Semi-Furnished,4.7,12396664
2944,5,5,2,8,3,12.23,1,Semi-Furnished,3.0,28419265
4083,5,1,2,1,0,31.67,1,Semi-Furnished,2.6,30963725
3088,2,3,1,15,2,16.17,1,Semi-Furnished,4.3,26318624
4955,4,3,1,27,0,4.4,1,Unfurnished,3.9,37975461
2789,5,1,1,9,3,20.07,1,Unfurnished,4.4,23917025
774,3,4,3,6,3,19.32,1,Furnished,3.0,12579238
2255,2,2,1,9,2,13.58,0,Furnished,4.9,18979410
2030,5,1,4,3,0,24.38,1,Furnished,3.1,19215970
1289,2,2,3,26,0,28.35,1,Unfurnished,4.0,11066839
4954,4,5,3,17,0,9.02,1,Furnished,3.5,40321165
4036,2,1,4,17,3,25.33,1,Furnished,4.0,31570970
4907,4,4,1,13,0,7.48,1,Furnished,4.6,39765720
3534,5,4,2,33,1,4.66,0,Furnished,2.7,29943639
2393,3,2,4,2,3,8.08,0,Unfurnished,3.1,20577268
3709,3,1,1,31,1,11.69,1,Unfurnished,3.9,28112374
4873,2,1,3,26,2,4.23,1,Unfurnished,3.6,34972886
630,5,5,4,31,1,3.59,0,Semi-Furnished,4.3,12422446
1042,3,2,2,7,2,11.37,0,Furnished,4.6,12679265
3010,5,4,2,20,0,16.18,1,Semi-Furnished,4.4,27720031
696,3,4,2,9,3,27.79,1,Semi-Furnished,2.5,10401919
1728,5,1,1,13,3,25.34,0,Furnished,3.5,17278448
1879,1,5,2,12,1,3.81,1,Semi-Furnished,3.3,17643563
3447,5,2,2,3,2,34.79,0,Furnished,4.0,29025686
4436,4,3,2,34,3,26.75,1,Furnished,3.8,36113509
4241,6,3,1,21,0,15.04,0,Unfurnished,4.5,33940400
1797,5,5,1,25,1,23.76,0,Unfurnished,2.8,17560077
3461,2,3,3,25,0,12.01,1,Semi-Furnished,3.3,26824171
2145,4,4,4,31,0,14.39,1,Furnished,3.9,21582492
4442,1,2,4,5,0,3.96,1,Unfurnished,4.6,32739036
2045,4,4,2,12,3,24.22,0,Furnished,2.5,20075385
4189,3,5,3,25,0,14.91,1,Unfurnished,4.8,32238029
4848,4,3,2,22,3,1.2,1,Furnished,4.0,39098791
2606,5,4,2,30,0,19.88,1,Semi-Furnished,4.7,23364450
1080,2,2,1,30,3,34.14,1,Unfurnished,2.8,10091317
1224,6,3,1,11,3,27.1,0,Furnished,4.4,15964202
1346,4,1,4,32,3,5.24,0,Unfurnished,3.8,14222176
3410,2,3,2,18,0,26.43,0,Semi-Furnished,2.6,25604802
1844,5,1,1,27,1,13.05,0,Unfurnished,3.6,17236536
3962,2,1,3,32,2,11.81,1,Unfurnished,4.0,29731560
3108,1,2,3,20,1,26.01,1,Unfurnished,2.7,22557788
558,6,3,2,5,3,2.69,1,Semi-Furnished,3.4,12854188
2958,4,4,1,14,2,11.81,1,Unfurnished,4.8,26358126
1956,3,4,3,19,1,17.46,1,Furnished,2.7,18709753
3393,6,4,1,22,1,7.3,1,Furnished,3.7,31071295
2766,2,2,4,8,3,19.77,0,Unfurnished,2.6,21542282
1774,5,1,1,15,2,12.17,1,Furnished,3.8,19152456
2046,6,5,2,27,3,31.17,0,Unfurnished,4.9,21848794
2990,2,1,3,3,3,2.49,1,Furnished,4.0,25013116
1906,3,2,3,16,3,6.69,0,Furnished,3.6,18194582
421,5,2,1,5,1,32.2,1,Semi-Furnished,4.5,8926214
648,5,5,2,30,2,24.85,1,Semi-Furnished,4.6,12625190
3639,3,4,2,31,2,17.89,1,Semi-Furnished,3.3,29780804
1182,3,1,3,24,2,5.15,0,Semi-Furnished,4.1,12107187
4391,2,3,2,27,2,3.94,1,Semi-Furnished,4.9,34842710
3108,2,3,1,12,2,19.69,0,Unfurnished,3.4,24742910
2180,5,5,3,33,2,33.69,1,Semi-Furnished,4.6,21831253
3590,2,4,1,22,0,28.77,0,Furnished,2.9,26397263
3208,1,3,3,14,3,29.49,0,Semi-Furnished,4.4,24114311
2335,5,4,2,1,0,33.23,1,Semi-Furnished,4.2,22338809
3410,5,5,1,10,2,12.8,1,Semi-Furnished,2.8,30158444
4828,6,3,4,34,2,3.91,0,Semi-Furnished,4.1,39050655
2255,2,4,3,1,0,33.89,1,Semi-Furnished,2.8,19173466
4261,5,5,1,12,1,25.3,1,Furnished,3.9,36629063
3374,1,5,1,0,1,18.54,1,Furnished,4.2,28142584
1989,3,1,3,18,1,12.22,1,Furnished,4.3,18879093
1705,1,3,3,32,1,13.71,0,Furnished,2.6,13825305
2209,5,1,4,34,1,2.3,1,Furnished,2.9,20786737
2672,6,3,1,20,1,13.38,0,Unfurnished,4.9,25612493
2813,4,3,3,25,0,31.57,0,Semi-Furnished,4.1,24036381
3042,4,4,4,26,1,28.98,0,Furnished,3.0,25281585
1375,1,3,1,11,1,23.72,1,Furnished,3.9,12249617
420,6,5,4,14,3,7.19,1,Semi-Furnished,2.9,12240461
2045,2,2,4,27,0,33.5,0,Furnished,3.1,16170039
1223,4,4,4,12,1,14.48,0,Unfurnished,4.1,14579240
1966,1,2,4,19,3,20.35,0,Unfurnished,3.3,15827429
3340,3,2,1,9,1,33.28,0,Semi-Furnished,4.3,26067009
4539,5,4,3,26,2,1.52,1,Unfurnished,3.7,38560831
2305,5,3,4,34,1,1.45,0,Semi-Furnished,3.2,21526826
1232,3,2,4,15,2,31.9,1,Furnished,3.2,12747638
585,2,1,1,19,0,30.82,0,Semi-Furnished,3.5,6158015
1666,2,2,2,13,1,1.67,0,Furnished,4.0,16116921
4225,4,4,1,12,2,17.65,1,Unfurnished,4.9,34540879
1493,5,1,2,27,0,28.05,0,Furnished,3.0,14811731
1154,6,3,2,34,3,17.08,1,Semi-Furnished,4.6,15552383
646,2,5,4,7,0,22.67,1,Semi-Furnished,4.7,10098208
2373,6,4,2,10,2,17.83,1,Furnished,3.0,24561429
1915,6,2,3,20,1,15.42,0,Semi-Furnished,4.8,19662124
4597,1,2,1,32,1,17.54,0,Furnished,3.3,32483813
1745,1,3,3,17,3,32.3,1,Semi-Furnished,3.5,14293538
1789,6,3,4,4,2,17.79,1,Unfurnished,2.7,20124065
4091,2,2,4,9,2,19.86,1,Furnished,4.1,31979815
2822,2,5,3,22,2,9.38,1,Furnished,4.1,24948599
494,3,1,1,31,2,3.33,0,Semi-Furnished,3.5,7657022
3665,3,3,2,16,0,20.65,1,Unfurnished,3.3,28390750
2819,4,4,2,16,1,17.16,0,Unfurnished,4.8,24356757
920,2,5,2,19,0,32.68,1,Unfurnished,4.2,10951682
4348,4,5,3,34,0,16.78,0,Unfurnished,4.5,34627278
2263,5,4,2,1,2,11.1,1,Furnished,4.3,24836647
1887,1,4,4,23,2,22.54,1,Semi-Furnished,4.5,16785237
3897,3,4,4,25,3,10.39,0,Unfurnished,4.8,31373915
3878,6,1,3,7,2,18.5,1,Unfurnished,4.7,32532386
4453,3,5,4,29,1,11.64,1,Semi-Furnished,4.9,35789966
1923,5,1,1,0,1,31.13,0,Unfurnished,4.0,17058487
2420,4,2,1,4,2,1.88,0,Semi-Furnished,4.6,22898302
4798,3,3,4,20,2,13.23,0,Unfurnished,4.7,35857128
1661,1,5,4,2,2,7.64,0,Unfurnished,4.1,16666088
4502,2,5,2,26,1,18.06,1,Semi-Furnished,3.6,34636845
2982,6,3,1,21,0,26.94,0,Unfurnished,3.7,25913801
3816,2,1,1,2,0,33.56,1,Unfurnished,3.3,27496275
3314,2,2,3,4,0,15.42,1,Unfurnished,3.0,25540684
2796,4,2,3,31,3,13.03,0,Furnished,2.8,24842548
2512,4,2,4,12,3,33.26,1,Furnished,4.7,23159235
1440,4,2,1,7,1,3.4,0,Unfurnished,3.5,14953362
1757,3,3,4,15,3,5.08,1,Unfurnished,4.0,17080421
3050,6,3,2,31,1,16.89,0,Semi-Furnished,2.8,26892093
2567,4,1,2,28,0,27.72,0,Semi-Furnished,3.6,19878865
3008,4,3,4,7,2,6.19,0,Unfurnished,4.9,27017745
2696,6,2,2,22,1,11.91,1,Furnished,2.7,24555527
2856,4,1,3,17,3,34.58,0,Unfurnished,4.2,21936273
2087,2,5,2,21,3,15.29,0,Furnished,3.2,19549119
957,6,2,4,28,0,23.6,0,Semi-Furnished,4.0,12382658
4320,4,4,4,9,0,23.31,0,Unfurnished,2.7,33562482
3573,6,5,2,15,2,16.82,0,Furnished,3.3,32234898
2538,4,4,2,25,0,34.95,1,Furnished,4.3,22701179
445,3,4,3,24,3,4.85,0,Unfurnished,4.8,9919801
4990,6,5,3,14,3,14.58,1,Unfurnished,3.3,42189476
1016,5,1,3,12,2,11.88,0,Semi-Furnished,4.4,13377485
1062,1,4,1,1,1,7.59,1,Furnished,3.4,11591654
4419,1,3,3,18,2,13.37,0,Unfurnished,4.4,32407822
3056,5,4,1,7,1,15.71,0,Semi-Furnished,4.7,28068664
2676,5,1,1,34,2,25.45,1,Unfurnished,4.6,23136644
3518,1,3,1,14,2,28.7,1,Semi-Furnished,3.0,26369239
4740,1,1,2,13,1,5.05,1,Unfurnished,2.8,33147911
4306,2,4,4,26,2,21.58,0,Unfurnished,3.9,31915646
2712,3,5,4,33,0,15.79,0,Unfurnished,4.9,24440638
1926,2,3,2,5,0,30.98,1,Furnished,3.8,16889767
2907,3,4,2,17,1,24.68,1,Unfurnished,5.0,23926706
2162,3,1,2,15,2,1.68,1,Furnished,4.7,20466445
2956,5,1,3,26,0,20.67,1,Semi-Furnished,3.7,24644668
1575,5,4,4,5,1,22.94,0,Furnished,3.8,17939370
2120,6,3,1,27,2,8.96,1,Semi-Furnished,4.5,22055806
3475,1,1,4,13,3,19.74,1,Semi-Furnished,4.2,27111356
3336,4,4,2,31,1,32.33,0,Furnished,3.5,27636336
1718,1,5,4,4,0,6.43,1,Furnished,3.7,17623366
4188,6,4,3,27,0,23.46,0,Furnished,3.3,34468083
3784,2,3,4,5,2,28.32,0,Semi-Furnished,4.0,28761786
1934,6,2,2,21,1,5.19,0,Semi-Furnished,3.2,19542877
4219,6,4,4,8,1,33.24,0,Furnished,4.1,35030702
4452,6,1,4,25,1,5.25,1,Unfurnished,4.5,37364015
3090,2,4,2,20,0,32.74,0,Semi-Furnished,2.7,23518840
2438,6,4,4,22,2,17.02,0,Semi-Furnished,4.9,24069193
3412,1,2,3,13,0,31.95,1,Unfurnished,4.7,24732028
2327,1,4,2,17,2,8.18,0,Furnished,4.1,20354021
3429,2,5,2,34,2,1.64,1,Semi-Furnished,2.8,28411659
1256,6,4,2,14,0,16.56,1,Unfurnished,2.7,15751455
1928,5,3,4,0,1,2.34,1,Semi-Furnished,4.5,21312302
1126,5,2,1,14,1,2.92,0,Unfurnished,3.5,13743703
1668,1,2,3,13,1,22.62,1,Furnished,4.2,15363416
728,2,5,3,29,0,2.19,0,Semi-Furnished,4.7,9955214
1036,2,2,4,32,0,27.66,0,Unfurnished,4.5,9164491
2358,5,5,2,12,2,21.35,1,Furnished,4.6,24864921
2534,1,5,1,3,0,30.16,1,Unfurnished,4.7,20502461
4096,6,3,4,4,3,23.21,0,Semi-Furnished,4.5,35488121
2387,2,1,1,15,3,33.67,0,Semi-Furnished,3.9,18737408
2403,4,5,3,15,2,8.08,1,Unfurnished,2.7,23111091
1113,1,2,3,21,3,5.9,1,Semi-Furnished,3.3,12204299
1215,4,4,3,32,3,25.57,0,Unfurnished,4.6,13861446
1020,6,1,2,10,2,14.46,0,Unfurnished,3.4,12125225
4364,3,4,4,14,0,16.84,1,Semi-Furnished,4.6,34284366
4577,6,1,3,14,0,15.09,0,Furnished,4.4,37248548
1965,1,2,1,11,1,20.45,1,Semi-Furnished,3.1,15574346
642,4,5,2,22,2,7.65,0,Furnished,3.1,11989494
4441,2,3,1,7,2,3.93,0,Unfurnished,2.8,33319710
3423,2,3,3,22,0,9.45,1,Unfurnished,3.9,26574400
1961,6,1,1,31,3,31.83,1,Unfurnished,3.1,19127062
454,2,1,2,25,0,31.07,1,Unfurnished,3.4,4937160
729,2,4,4,6,2,6.49,0,Furnished,4.8,11560680
919,1,1,4,4,2,1.29,1,Semi-Furnished,4.1,10814055
1295,4,2,1,6,2,27.1,1,Furnished,3.5,14932586
4299,1,2,4,8,3,32.47,1,Furnished,2.9,32574678
1022,5,2,1,34,0,26.96,0,Semi-Furnished,2.9,11122291
3873,3,1,2,6,2,5.77,0,Furnished,4.2,30366464
1568,1,1,2,32,3,18.15,0,Unfurnished,5.0,12434595
2982,4,5,2,14,3,2.9,0,Furnished,4.9,27071076
892,3,1,3,1,2,2.7,1,Semi-Furnished,2.7,11542933
4129,4,3,1,18,2,17.12,1,Unfurnished,2.7,32848398
2940,3,3,1,21,2,22.18,1,Unfurnished,3.4,24866352
1564,6,2,3,31,2,7.63,1,Semi-Furnished,3.3,17537272
4347,4,1,1,10,2,25.47,1,Furnished,3.2,33874310
907,6,3,4,2,3,8.28,1,Semi-Furnished,3.9,15276331
2254,2,1,1,26,2,28.77,1,Semi-Furnished,3.2,17291119
3483,3,5,3,34,0,21.17,0,Unfurnished,3.9,27683798
3724,6,2,4,26,1,17.75,1,Semi-Furnished,3.8,31768486
4462,6,3,3,12,2,13.16,1,Unfurnished,4.6,37501685
1817,1,2,2,4,2,16.57,0,Unfurnished,4.9,15751443
4289,6,3,4,21,1,25.13,1,Semi-Furnished,4.0,35492840
1900,4,3,1,34,3,21.99,0,Unfurnished,4.6,17594947
2304,1,5,3,29,0,27.77,0,Semi-Furnished,3.4,18440882
918,3,5,1,9,1,18.09,1,Furnished,3.7,13294820
2715,4,1,3,7,3,25.02,1,Semi-Furnished,4.5,23777934
2458,4,4,3,20,3,25.52,1,Semi-Furnished,4.7,24258495
3832,1,4,1,24,0,23.12,0,Furnished,3.5,28190084
4585,2,3,1,32,0,32.92,1,Unfurnished,3.5,32311192
4314,5,2,1,25,3,30.29,1,Furnished,2.7,34329991
4022,2,1,2,1,3,20.26,0,Unfurnished,3.8,29595905
2561,1,5,2,29,3,26.57,1,Furnished,2.7,21617688
3952,2,2,2,23,3,33.64,0,Unfurnished,4.5,28957274
3405,6,1,1,3,2,31.29,0,Semi-Furnished,3.5,28246318
2093,1,4,4,18,3,5.29,0,Semi-Furnished,4.4,18188353
4260,1,5,3,16,2,12.6,0,Furnished,2.6,33093414
2370,6,3,4,1,1,32.63,0,Furnished,4.8,23015555
4199,4,4,3,24,0,15.19,0,Semi-Furnished,4.9,33331435
3638,4,5,1,22,2,33.3,1,Semi-Furnished,4.0,30711144
3079,6,5,4,20,1,2.88,0,Furnished,2.7,29506966
2733,5,3,1,11,0,13.38,1,Furnished,4.1,25324297
1663,5,5,4,27,0,30.12,1,Furnished,2.5,17831344
3937,6,4,1,18,3,24.4,0,Semi-Furnished,4.4,32945385
1687,3,1,3,7,1,32.3,0,Semi-Furnished,3.0,13964297
3895,6,4,3,11,0,1.03,1,Furnished,3.6,35193203
1738,1,5,3,11,0,5.97,1,Unfurnished,4.4,16682244
1501,4,1,2,13,2,31.47,0,Semi-Furnished,4.9,14969023
2033,2,5,1,14,3,24.43,1,Furnished,4.3,18865841
3950,4,5,1,21,0,17.35,0,Unfurnished,4.7,31897363
3939,2,4,2,0,0,27.55,0,Furnished,3.2,29635968
1669,6,5,2,16,0,22.96,1,Unfurnished,3.9,19862040
2807,2,4,1,21,2,30.69,0,Semi-Furnished,3.7,22817817
2029,6,1,1,10,3,17.43,1,Semi-Furnished,4.8,21548643
1431,3,4,4,5,1,6.25,0,Semi-Furnished,2.8,14575832
4482,5,4,2,14,1,15.53,1,Unfurnished,4.7,37077135
3896,5,2,4,33,3,8.42,1,Furnished,3.8,33334898
1676,3,3,2,24,3,16.99,1,Furnished,4.1,16773682
4275,3,5,2,33,0,9.88,0,Semi-Furnished,2.7,33027209
2109,1,4,2,16,1,2.74,1,Unfurnished,3.2,17320561
3465,1,3,2,3,1,21.74,1,Furnished,2.5,27174985
2182,1,4,2,2,3,27.29,0,Unfurnished,3.5,18118635
3919,3,1,1,5,0,18.1,0,Furnished,4.8,29954065
2122,3,3,1,32,3,27.28,1,Furnished,4.1,19841268
3078,4,1,2,34,0,22.42,1,Furnished,2.8,24376333
2307,3,4,1,12,3,16.75,1,Unfurnished,4.1,21749752
860,3,4,4,13,3,13.87,0,Furnished,3.5,12350973
907,4,2,2,30,3,3.49,0,Semi-Furnished,2.9,11991272
1711,6,1,4,26,3,19.56,0,Unfurnished,4.9,18118594
4670,3,2,4,20,3,4.56,1,Furnished,3.7,36548814
4910,6,4,1,23,2,29.33,1,Unfurnished,3.5,40169460
4367,3,2,1,11,3,16.9,0,Unfurnished,2.9,33127324
1500,4,5,4,4,0,1.44,0,Furnished,3.5,18688931
1905,2,2,2,34,1,14.8,0,Furnished,3.5,15800593
3792,1,5,4,26,1,1.17,1,Furnished,4.7,31364970
4419,2,3,2,12,1,29.32,1,Semi-Furnished,3.5,33947246
1769,4,1,4,4,3,11.77,1,Unfurnished,4.3,17675032
1031,2,5,3,18,3,3.43,1,Semi-Furnished,2.7,13294453
4444,6,3,3,11,3,12.01,0,Semi-Furnished,3.5,36627667
4511,4,5,2,19,0,11.77,0,Furnished,4.4,36577440
2457,1,1,4,9,3,20.47,1,Semi-Furnished,3.3,18723971
3793,5,5,1,27,3,12.18,0,Unfurnished,4.5,32048460
4486,4,3,2,26,1,34.2,0,Semi-Furnished,3.3,33850097
4866,6,4,3,25,2,24.39,0,Semi-Furnished,4.1,39934666
1926,2,3,4,2,1,21.35,0,Semi-Furnished,2.5,16086457
3295,6,5,2,34,0,26.87,1,Furnished,4.1,30136076
3855,2,2,4,13,0,32.57,0,Furnished,4.0,27590064
2998,1,5,4,29,3,32.66,0,Unfurnished,4.7,23583274
3658,5,5,4,28,0,6.28,0,Unfurnished,3.5,31694013
3179,6,2,2,11,3,25.23,1,Unfurnished,3.0,27434505
499,2,5,4,16,2,7.69,0,Unfurnished,4.7,8482510
788,5,3,1,34,2,24.61,1,Unfurnished,4.4,11338389
540,6,1,3,18,0,30.04,1,Furnished,3.7,10299597
3546,3,3,1,15,3,13.25,1,Furnished,3.3,29859492
544,3,5,3,32,1,1.4,1,Unfurnished,3.7,10617352
4013,3,5,4,3,3,3.94,0,Semi-Furnished,4.6,33563014
3973,1,5,2,17,1,17.86,0,Furnished,4.5,31049293
2819,2,3,4,8,2,19.04,1,Semi-Furnished,2.6,22644170
1777,4,1,4,25,3,17.71,1,Furnished,3.4,17901425
4462,3,5,1,2,2,23.68,0,Unfurnished,4.3,35172305
1019,5,3,4,11,0,11.07,1,Furnished,4.7,14487448
2951,4,1,4,19,3,30.67,1,Semi-Furnished,3.8,24538033
4557,1,4,2,3,3,18.87,0,Semi-Furnished,4.1,34616760
3172,4,3,2,32,1,13.6,1,Semi-Furnished,4.1,26736454
3561,5,2,3,11,3,32.9,0,Unfurnished,3.9,29196623
3553,4,3,1,33,0,11.72,0,Furnished,3.0,28641570
936,4,4,4,8,3,14.56,0,Furnished,3.1,13333646
623,3,4,4,1,2,19.95,0,Furnished,4.4,9949279
1794,3,2,3,27,2,7.1,1,Semi-Furnished,4.2,16389545
1307,2,1,4,14,3,28.32,1,Unfurnished,3.3,12431927
3502,5,3,3,18,1,17.7,1,Semi-Furnished,4.1,30121917
4689,6,3,2,0,2,18.05,1,Semi-Furnished,3.8,39343077
3945,6,5,2,1,1,17.09,0,Furnished,4.7,36360430
3647,4,4,3,1,1,15.24,1,Unfurnished,2.7,29470782
3054,6,1,1,10,2,19.37,0,Semi-Furnished,4.1,26882148
1532,3,5,2,5,0,22.88,0,Unfurnished,3.9,15109250
716,3,2,3,11,2,19.36,1,Furnished,2.6,10095506
2525,1,4,2,15,0,33.27,1,Furnished,2.9,19873630
3961,6,4,1,1,2,22.12,1,Furnished,4.1,35487343
1101,1,1,4,25,3,26.4,1,Unfurnished,4.4,10630589
2096,1,4,3,0,2,7.87,0,Furnished,4.8,19095254
2618,6,4,1,12,0,18.71,0,Semi-Furnished,2.8,25065770
