area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
893,3,1,2,5,0,22.77,0,Unfurnished,4.0,9872902
3579,5,3,3,5,0,8.81,1,Furnished,2.9,29467882
4243,3,1,2,30,2,19.74,0,Furnished,3.2,31917355
1763,3,4,1,8,0,5.59,0,Semi-Furnished,4.6,17595386
3798,2,5,3,1,0,1.58,1,Semi-Furnished,4.1,31109929
1456,1,5,3,20,2,20.57,1,Unfurnished,4.3,15538694
542,3,5,2,6,3,24.7,0,Furnished,2.8,9188105
3715,4,5,3,0,3,8.92,1,Unfurnished,3.2,31950791
3173,6,2,4,6,2,7.83,0,Unfurnished,2.8,27540188
2284,2,3,2,8,0,24.25,1,Semi-Furnished,3.9,19740910
2664,5,2,1,24,1,21.9,1,Semi-Furnished,2.9,23552894
2324,5,1,3,12,2,28.93,0,Unfurnished,2.6,19664811
4445,4,5,1,30,1,10.19,1,Furnished,3.8,37095683
2881,4,1,1,5,3,24.86,0,Unfurnished,4.2,24568899
2290,6,4,4,13,1,7.46,0,Furnished,3.3,22943918
3525,1,3,2,29,2,9.44,1,Semi-Furnished,5.0,27427272
1341,4,4,2,21,1,18.19,1,Unfurnished,3.4,15783840
2015,5,3,3,3,3,29.35,1,Furnished,4.3,21003730
2368,1,4,1,28,1,10.95,1,Unfurnished,3.7,19746744
3622,4,4,2,1,3,7.66,1,Furnished,4.4,31760120
4550,4,3,3,29,3,22.05,0,Furnished,4.8,36868945
1871,5,1,4,23,1,12.68,1,Semi-Furnished,4.5,19040665
1458,1,4,1,15,0,14.69,1,Semi-Furnished,4.3,13717687
1406,2,3,4,24,0,21.08,1,Furnished,4.2,13993477
3590,2,3,3,0,0,4.09,0,Furnished,4.1,28005555
1620,6,4,1,11,0,11.54,0,Furnished,4.3,18662999
2197,1,1,4,15,3,20.81,0,Furnished,4.9,17056386
3271,4,5,1,26,2,5.69,0,Unfurnished,3.5,27677384
913,4,2,3,28,0,19.5,1,Unfurnished,3.2,10980367
2017,1,5,1,28,3,25.4,1,Unfurnished,2.7,17635869
4917,2,4,4,3,1,18.02,1,Unfurnished,4.6,37800085
4157,6,4,2,31,1,18.15,1,Unfurnished,2.9,34321115
2432,3,3,3,3,3,6.24,0,Furnished,3.0,22466460
3610,5,1,1,33,3,2.01,1,Unfurnished,4.8,29762243
1104,1,1,1,33,1,3.45,0,Semi-Furnished,4.7,9595193
2073,6,4,1,1,0,18.32,1,Semi-Furnished,4.9,22208294
4099,3,1,1,27,2,16.26,0,Unfurnished,3.2,29591269
2491,5,2,1,0,2,28.64,1,Unfurnished,3.8,23121675
3248,3,1,4,22,2,13.83,0,Unfurnished,3.3,24274690
4714,3,1,4,18,1,32.7,1,Furnished,4.5,34139533
2177,5,3,3,26,1,12.44,0,Semi-Furnished,3.2,20734915
4753,3,4,3,11,3,19.91,0,Semi-Furnished,5.0,37579319
1292,2,1,4,0,1,23.85,1,Furnished,3.0,12209769
1371,6,4,2,12,3,27.14,1,Semi-Furnished,5.0,18558982
502,1,1,4,0,3,23.22,1,Furnished,3.6,7348575
1507,6,1,2,9,0,5.28,0,Furnished,3.0,17066626
3646,2,1,4,13,0,24.36,0,Furnished,3.7,26640275
4112,2,3,3,21,0,1.03,1,Furnished,4.7,32261866
3817,5,1,3,19,2,12.42,1,Semi-Furnished,4.0,31972765
4551,5,5,1,27,2,17.27,0,Furnished,3.6,37100399
4059,5,2,2,11,2,15.02,1,Unfurnished,3.1,32691233
1319,3,1,2,15,0,9.95,1,Furnished,3.6,12824495
4952,3,5,2,0,2,30.2,1,Unfurnished,3.4,38075475
4627,1,4,1,17,2,34.77,0,Furnished,3.5,33042046
4988,3,3,2,3,2,23.44,1,Unfurnished,3.1,38212191
2557,1,4,1,5,3,5.22,1,Furnished,4.2,22906478
981,2,3,1,34,2,7.34,1,Furnished,4.5,12166098
1195,1,4,1,11,2,1.12,1,Furnished,2.6,13609800
3597,1,4,1,26,3,13.48,1,Unfurnished,3.9,28165430
2283,5,2,4,28,0,28.89,1,Unfurnished,3.7,20168305
3767,3,2,3,16,2,8.99,1,Unfurnished,2.9,29633312
1209,4,2,2,26,2,14.74,1,Furnished,3.1,14124387
3333,4,4,3,5,0,33.31,0,Furnished,3.3,26453741
3668,5,3,2,6,1,19.06,1,Semi-Furnished,3.8,30582832
3384,6,2,3,19,2,32.96,0,Unfurnished,2.9,27604668
972,6,3,1,9,1,2.7,1,Unfurnished,4.7,15496599
1606,6,3,3,14,0,23.92,0,Furnished,3.6,17815548
3480,2,1,1,14,3,5.46,0,Unfurnished,4.6,26994995
2860,2,5,3,22,2,2.0,0,Semi-Furnished,3.7,25203006
2141,2,4,1,9,1,10.0,0,Unfurnished,4.9,20274652
4405,1,5,3,3,1,1.66,0,Furnished,4.6,34491999
3013,3,4,1,32,0,6.45,0,Semi-Furnished,4.8,26378802
2115,2,3,2,11,0,7.83,0,Semi-Furnished,3.2,17887646
1969,4,5,4,8,1,34.89,1,Furnished,4.5,21487842
1076,1,1,1,26,2,3.01,0,Semi-Furnished,4.2,9825103
2233,2,5,3,10,2,33.32,0,Semi-Furnished,3.8,18976457
2913,2,5,2,31,0,14.04,0,Semi-Furnished,3.8,22952601
1200,6,1,1,14,2,19.46,1,Furnished,3.7,15586931
1541,6,1,3,6,3,2.14,1,Furnished,3.4,18600023
3452,3,2,4,25,0,1.18,0,Unfurnished,4.6,27080753
2431,3,4,4,7,0,9.32,1,Unfurnished,2.9,21352539
1908,1,3,3,4,0,24.36,1,Unfurnished,4.9,15833220
1510,4,5,1,1,2,24.6,1,Semi-Furnished,3.5,17516547
4729,5,5,2,1,0,20.9,1,Semi-Furnished,3.5,38450660
1312,6,3,3,9,1,16.75,1,Unfurnished,4.0,17659156
1455,4,1,4,16,0,9.17,1,Furnished,3.0,15393701
4589,6,1,3,12,1,29.47,0,Furnished,2.7,36207218
2150,3,5,3,8,2,20.49,0,Furnished,4.8,21004465
3571,3,5,2,15,3,12.68,1,Unfurnished,4.5,30126215
4553,5,3,2,6,1,6.04,0,Semi-Furnished,2.9,37176848
3412,4,3,3,11,0,23.42,0,Unfurnished,4.2,27032386
3828,4,4,3,3,0,7.65,1,Furnished,4.7,33029049
3962,5,1,2,30,0,18.81,1,Unfurnished,4.8,31840973
756,3,2,2,31,3,15.79,0,Unfurnished,4.5,9682869
4791,1,2,1,2,2,7.82,1,Furnished,3.8,35450422
2017,4,3,1,6,3,27.51,1,Furnished,3.1,19259659
2023,2,4,1,1,3,16.58,0,Semi-Furnished,3.0,18440704
2065,4,5,1,10,2,1.86,0,Furnished,3.8,21627724
3599,4,3,3,6,0,18.12,0,Unfurnished,3.8,28940534
4896,4,3,3,19,2,8.02,1,Furnished,3.4,39642151
1995,3,3,1,21,1,34.77,0,Unfurnished,2.6,15371707
2389,2,2,3,21,1,23.01,0,Furnished,4.2,19702267
3186,4,3,2,24,3,4.29,0,Semi-Furnished,3.5,27115342
928,1,4,2,17,2,18.16,1,Semi-Furnished,3.7,11118868
3004,6,2,1,9,3,14.44,1,Unfurnished,5.0,28009997
3595,6,4,3,11,3,21.15,1,Semi-Furnished,4.0,32267247
2807,2,2,2,28,2,23.43,0,Unfurnished,4.6,21737250
463,5,4,3,2,0,16.43,0,Semi-Furnished,3.6,9501924
4360,1,1,2,25,0,22.73,0,Semi-Furnished,4.9,31265543
3212,5,1,3,16,3,10.78,0,Furnished,2.7,27073148
3221,4,2,2,19,3,2.26,0,Furnished,3.7,27411980
4427,3,1,2,34,1,2.9,1,Semi-Furnished,2.7,33941186
501,4,5,2,19,0,29.98,1,Unfurnished,4.6,9881666
3748,4,4,1,13,2,12.6,1,Semi-Furnished,4.3,31619557
3698,5,2,3,12,3,33.08,1,Unfurnished,2.7,30667298
3494,4,1,1,27,3,17.07,0,Unfurnished,4.6,27781910
3291,1,2,3,31,1,29.66,0,Furnished,3.5,23539887
3535,3,5,2,1,0,5.67,1,Furnished,2.7,29626933
1580,5,2,4,13,2,30.17,1,Unfurnished,3.2,16446731
3286,2,2,1,25,3,32.91,1,Unfurnished,4.7,25492192
3128,6,3,2,1,2,33.44,0,Semi-Furnished,4.7,28412639
3092,4,3,1,10,0,11.22,1,Furnished,2.6,26222639
798,6,3,4,8,1,25.44,0,Semi-Furnished,3.4,12833029
804,5,3,3,6,3,3.12,1,Unfurnished,4.1,13532437
3273,6,4,3,34,3,10.84,0,Unfurnished,4.7,30506294
3668,4,5,4,16,2,12.23,0,Unfurnished,4.5,30847114
3094,4,2,4,25,1,25.1,1,Semi-Furnished,3.8,25403304
2482,5,5,3,28,1,11.93,0,Furnished,2.9,23647258
2867,1,2,4,32,0,3.25,1,Semi-Furnished,2.8,22717084
4872,2,3,2,10,2,16.9,1,Unfurnished,3.0,37545261
4715,4,4,1,33,3,11.2,0,Unfurnished,3.4,37061414
2321,1,2,1,5,0,27.23,0,Furnished,3.1,17469180
4359,4,2,1,17,1,18.51,0,Unfurnished,4.1,32592389
1940,4,1,1,30,0,11.47,0,Semi-Furnished,4.7,17403275
2789,1,4,1,14,2,2.86,0,Semi-Furnished,3.7,23415810
2863,4,4,1,29,2,8.4,1,Furnished,3.6,26391177
3768,2,4,3,12,1,6.78,1,Semi-Furnished,2.6,29252106
3385,6,5,3,4,1,12.85,1,Furnished,4.6,32018090
1079,5,3,1,19,1,2.25,0,Semi-Furnished,4.9,15308489
1147,6,1,1,17,1,2.43,1,Semi-Furnished,4.6,15506909
3253,1,5,4,1,3,32.1,1,Semi-Furnished,4.9,27661761
1721,6,3,4,11,2,31.33,1,Semi-Furnished,4.7,19519667
4148,3,2,4,19,1,25.14,0,Furnished,3.0,30854034
4550,4,1,1,23,3,25.52,1,Semi-Furnished,4.2,34725163
933,5,5,4,8,0,3.66,0,Semi-Furnished,3.8,14238277
2218,2,1,1,34,3,6.03,0,Unfurnished,3.0,18098348
4600,2,3,3,30,1,10.53,1,Unfurnished,4.6,34964167
2741,3,5,2,28,1,18.01,1,Furnished,4.7,25308870
2822,6,5,3,28,0,29.83,0,Unfurnished,3.0,24400033
4945,2,1,1,3,0,34.45,1,Furnished,3.9,35673923
1868,6,2,1,13,1,27.48,1,Semi-Furnished,2.6,19828723
4885,5,2,3,27,1,6.2,0,Furnished,3.0,37960122
1635,3,2,3,32,2,31.54,0,Semi-Furnished,3.7,14078627
3114,6,3,4,7,1,24.53,0,Furnished,4.9,27529519
2108,1,1,4,0,2,4.02,0,Furnished,3.5,17899242
1545,6,3,2,3,0,12.58,0,Unfurnished,2.8,17457898
1875,6,3,4,28,0,28.32,1,Unfurnished,3.1,18257733
4323,3,2,4,34,0,30.66,0,Unfurnished,4.1,32189013
3321,1,2,4,17,1,26.45,0,Furnished,4.8,25429825
2255,2,2,2,18,1,17.37,1,Furnished,4.7,20245366
3624,5,1,4,20,2,34.87,0,Semi-Furnished,4.6,29461464
4364,6,1,4,15,1,1.08,1,Furnished,2.6,34786133
3779,4,2,3,5,1,4.6,0,Unfurnished,4.0,30901243
2004,3,3,3,25,2,16.67,0,Semi-Furnished,3.7,17387578
3679,2,1,4,0,0,25.11,0,Furnished,3.9,27548385
951,6,5,3,17,0,1.92,0,Semi-Furnished,2.5,14091588
2404,5,3,1,0,3,15.57,0,Furnished,3.7,22505719
2236,4,3,3,26,2,9.54,1,Furnished,4.9,22928250
1524,3,4,2,18,2,20.05,0,Furnished,3.6,15927138
1782,5,1,4,34,2,11.67,0,Semi-Furnished,3.4,16432194
2170,2,5,1,25,2,23.23,1,Semi-Furnished,5.0,21251945
4263,6,1,3,14,3,6.0,1,Semi-Furnished,4.1,36327946
3800,6,3,1,5,3,26.84,0,Unfurnished,3.5,31152952
434,6,1,1,30,1,19.55,1,Furnished,3.8,10165961
2604,3,3,4,33,2,26.55,1,Unfurnished,3.3,21138159
3744,6,5,1,16,3,17.61,0,Furnished,4.1,33834801
3414,3,3,2,2,1,13.92,1,Unfurnished,4.2,27611241
4891,6,2,1,19,0,9.07,1,Semi-Furnished,4.0,39645860
4702,1,3,4,1,0,31.11,0,Unfurnished,3.3,32791081
2180,6,2,2,8,0,15.85,0,Unfurnished,4.6,20966054
2028,1,5,2,22,1,17.17,0,Furnished,4.7,18482029
1729,3,5,2,32,1,18.92,1,Semi-Furnished,4.2,17732057
1959,5,3,2,30,2,18.67,0,Furnished,2.7,19144383
1204,2,2,1,18,3,20.96,0,Furnished,3.3,12279740
2909,4,3,3,3,0,5.58,0,Furnished,3.8,24687990
4747,1,5,3,33,1,29.34,1,Semi-Furnished,4.7,35338238
1690,2,2,3,14,0,12.71,0,Unfurnished,3.2,14012968
4704,6,4,3,28,0,6.18,1,Unfurnished,3.3,38870496
2986,3,4,3,5,0,6.83,0,Semi-Furnished,2.7,24605691
2950,2,5,4,6,0,13.28,0,Semi-Furnished,4.3,24754744
1355,2,2,3,26,1,9.77,1,Furnished,4.0,13754890
979,6,3,4,24,0,29.38,0,Unfurnished,4.8,13835230
2337,2,5,3,0,0,30.88,1,Unfurnished,5.0,21084532
2397,3,5,3,8,2,25.2,1,Furnished,2.7,21925050
2065,1,1,2,21,2,28.6,0,Unfurnished,3.2,15404908
2530,4,3,1,21,3,1.44,0,Unfurnished,3.1,22630854
4140,5,3,2,1,0,3.92,0,Semi-Furnished,4.1,34446360
2900,1,4,3,5,2,28.54,1,Unfurnished,3.1,22454151
2042,4,1,4,28,0,16.98,1,Semi-Furnished,4.8,18884988
1897,3,3,3,0,1,32.96,0,Semi-Furnished,4.1,16340269
3604,4,3,3,16,0,29.88,1,Semi-Furnished,3.7,29520033
1021,3,4,1,31,2,12.49,1,Unfurnished,4.2,13170402
3544,4,1,2,3,1,11.9,1,Unfurnished,5.0,28699516
2351,1,1,1,4,0,31.01,0,Semi-Furnished,3.6,17735001
1859,6,2,2,22,1,15.78,0,Unfurnished,3.3,17995405
692,6,5,2,16,0,16.27,0,Furnished,3.3,12306058
1054,6,2,3,33,2,19.18,0,Furnished,3.1,12153513
3384,3,1,2,23,1,27.07,0,Semi-Furnished,3.6,25288943
4243,2,4,2,33,0,13.32,0,Furnished,4.2,31905740
3204,6,2,1,34,3,15.2,0,Unfurnished,4.9,28161869
3114,3,4,2,5,2,16.27,1,Semi-Furnished,3.3,26908991
2021,3,1,1,2,2,29.5,0,Unfurnished,3.4,17122029
4414,4,4,2,15,1,15.18,1,Furnished,4.9,36928445
3653,3,2,1,28,0,29.31,0,Semi-Furnished,2.6,26231841
3246,4,1,3,9,1,19.83,0,Unfurnished,5.0,25976973
3905,1,1,2,28,2,21.4,1,Unfurnished,3.4,27680024
918,3,2,1,30,3,22.71,0,Unfurnished,4.0,9820181
3085,2,5,1,2,1,14.03,0,Furnished,3.3,24713908
427,2,2,3,21,2,21.64,0,Furnished,3.5,7031755
665,1,2,3,0,1,7.05,0,Furnished,3.0,8438567
1706,6,3,1,30,2,11.76,0,Semi-Furnished,2.9,18550144
4453,2,1,1,4,2,29.97,0,Unfurnished,4.9,32902034
3854,4,3,1,26,2,13.37,0,Unfurnished,4.0,30889560
1210,3,3,2,19,0,14.22,1,Unfurnished,2.7,13143160
3790,5,3,2,0,1,31.59,0,Unfurnished,3.2,30404160
1010,3,4,1,22,2,12.59,0,Furnished,4.5,13605354
4688,3,2,3,3,1,23.04,1,Unfurnished,3.8,35283470
2674,5,3,3,29,0,33.13,0,Furnished,4.3,23790324
4946,6,4,4,3,3,34.94,1,Furnished,2.7,40923588
602,2,4,4,6,3,19.25,1,Furnished,3.5,10691255
801,2,1,3,27,1,21.74,1,Furnished,4.8,8873569
2427,3,2,2,30,1,15.77,0,Semi-Furnished,3.7,20787506
4250,2,5,3,16,0,26.5,0,Semi-Furnished,3.1,32775019
1289,4,2,3,13,1,25.46,1,Semi-Furnished,2.6,13519709
578,4,4,1,18,0,13.94,1,Furnished,3.8,9774011
2379,5,2,3,6,1,2.91,0,Semi-Furnished,4.3,22456580
2910,3,1,4,22,0,22.29,0,Semi-Furnished,3.6,20834006
3282,6,2,2,1,0,2.15,0,Semi-Furnished,2.8,28407443
4384,4,4,4,11,3,22.71,0,Unfurnished,3.8,35048247
2444,1,4,2,10,3,28.69,1,Semi-Furnished,3.6,20613528
3383,2,3,4,28,1,20.6,0,Semi-Furnished,4.6,26201517
750,6,4,1,34,0,12.32,0,Furnished,4.6,12018857
4682,3,1,1,27,1,18.12,0,Semi-Furnished,3.4,33628056
3818,4,4,2,31,2,13.21,1,Furnished,3.5,31961894
4230,5,2,1,6,3,4.77,0,Furnished,3.0,35480489
2367,4,5,2,16,1,11.79,0,Semi-Furnished,3.2,22485913
4804,1,4,3,1,2,17.57,0,Furnished,4.5,37034191
2624,4,1,2,21,0,12.64,1,Furnished,4.9,23387629
4922,3,1,4,27,2,1.78,1,Furnished,4.6,37667721
3187,5,1,2,1,3,4.14,1,Furnished,3.3,28541062
4743,5,1,3,27,0,5.18,1,Semi-Furnished,4.1,36842857
4711,1,2,3,19,1,15.11,0,Unfurnished,3.8,33125503
837,3,3,3,10,3,2.18,0,Furnished,4.0,11291675
2758,1,5,1,20,3,17.27,0,Semi-Furnished,2.9,22277125
4254,1,3,1,17,3,3.11,0,Unfurnished,4.7,32195320
782,1,3,4,30,1,32.0,1,Semi-Furnished,3.8,8620667
4616,4,3,1,2,1,34.78,0,Furnished,3.6,35708265
806,2,2,2,18,2,13.92,0,Unfurnished,3.9,9495588
4740,4,5,3,6,2,27.58,0,Furnished,4.3,38882501
465,3,4,1,29,0,31.43,0,Unfurnished,3.9,7347777
3389,6,4,1,10,3,29.75,1,Furnished,4.2,31200240
627,1,5,4,10,2,19.95,1,Furnished,2.7,9560129
2584,1,5,1,16,0,16.41,0,Semi-Furnished,3.3,20620773
2641,2,1,1,31,1,12.04,0,Unfurnished,3.8,20649809
1912,5,3,3,3,2,3.96,0,Semi-Furnished,4.3,20442773
1329,1,1,4,5,0,33.99,1,Unfurnished,4.1,10746223
4436,4,2,3,29,3,3.06,0,Furnished,2.7,35496603
3003,1,2,1,12,3,7.37,0,Furnished,4.8,23906854
1580,3,5,2,0,2,18.25,0,Furnished,3.8,18251984
1439,2,2,3,10,3,3.84,0,Unfurnished,4.5,14794086
1501,6,5,2,15,2,24.98,1,Semi-Furnished,4.9,19436258
2499,5,4,2,24,3,1.41,0,Furnished,2.9,24179431
913,6,3,3,1,3,29.91,0,Semi-Furnished,4.2,13964160
3532,3,2,4,26,1,32.29,0,Unfurnished,3.9,26167100
2232,4,1,2,19,0,24.08,0,Unfurnished,2.9,18550469
2857,6,2,3,29,3,22.59,1,Furnished,3.6,26043050
2602,3,3,1,16,1,21.11,1,Semi-Furnished,2.7,22289035
3080,6,2,3,24,0,3.48,0,Semi-Furnished,2.8,26152885
2498,1,5,1,15,3,12.52,0,Unfurnished,2.7,21284711
3566,2,2,4,20,1,22.48,1,Semi-Furnished,4.0,27580021
2327,1,4,2,17,2,8.18,0,Furnished,4.1,20354021
4850,2,4,4,9,3,1.15,0,Unfurnished,3.8,37537454
3516,4,2,4,5,3,19.04,0,Semi-Furnished,4.1,28823842
3287,3,1,2,16,0,13.04,1,Semi-Furnished,4.6,26294630
4743,6,2,1,11,3,8.89,0,Unfurnished,3.1,37910527
3930,2,5,3,32,1,28.46,1,Semi-Furnished,4.3,30438504
1189,3,5,1,29,0,24.88,1,Furnished,2.8,13657048
1700,6,5,2,22,0,23.02,1,Furnished,4.0,18861356
2347,2,1,1,2,0,33.95,1,Unfurnished,4.5,17973940
2642,1,4,1,8,0,23.26,0,Semi-Furnished,5.0,21436402
1494,2,5,1,2,3,25.82,0,Furnished,3.9,15373564
1758,2,5,2,8,0,9.77,0,Unfurnished,2.7,16462109
4056,5,2,4,18,3,26.94,1,Unfurnished,3.6,32703152
707,6,4,3,21,1,19.58,1,Unfurnished,3.6,12731955
1850,6,5,4,13,3,20.25,0,Furnished,3.8,21742342
2523,4,5,3,30,1,5.76,1,Furnished,4.1,24043146
3242,6,2,2,33,1,25.99,1,Semi-Furnished,4.6,27835038
2064,1,2,2,22,0,23.66,0,Unfurnished,4.8,14800285
4348,1,3,1,32,1,6.11,1,Unfurnished,4.6,32157372
1794,3,2,3,27,2,7.1,1,Semi-Furnished,4.2,16389545
4472,2,2,4,20,2,30.35,1,Furnished,2.7,32088908
4034,2,3,3,25,0,22.04,0,Furnished,3.0,29562962
614,6,5,3,9,1,6.18,0,Furnished,4.8,13346207
3472,2,2,2,22,3,8.33,0,Semi-Furnished,4.1,27105572
4454,1,1,3,2,3,16.93,1,Furnished,4.6,33257813
4872,5,3,1,9,3,31.64,0,Furnished,4.0,38479698
2859,3,3,4,0,2,18.16,0,Furnished,4.4,25416807
4106,2,5,3,27,0,7.15,1,Semi-Furnished,4.4,32179338
3671,5,2,3,12,1,29.83,1,Unfurnished,4.7,30367058
1606,6,1,1,13,1,15.19,1,Unfurnished,2.7,16846635
809,4,5,4,0,1,24.63,0,Furnished,4.8,12970889
3869,1,2,4,1,1,5.57,0,Unfurnished,5.0,28451974
615,4,5,1,5,1,27.02,1,Furnished,3.1,11506168
748,1,3,2,17,2,32.23,0,Furnished,4.1,8706103
4051,3,3,4,17,3,28.98,1,Unfurnished,2.6,29999507
3278,6,2,2,21,0,2.05,1,Semi-Furnished,4.6,28977256
4065,4,5,1,11,1,20.97,0,Furnished,2.8,32648954
3469,3,2,3,10,2,20.65,0,Furnished,3.1,26807243
4394,3,4,3,8,3,28.75,0,Unfurnished,4.0,33527617
3512,3,2,1,27,2,34.81,1,Furnished,5.0,28840098
402,4,4,4,18,1,32.68,1,Semi-Furnished,4.7,9291794
1517,4,3,2,19,0,4.48,1,Semi-Furnished,4.7,16156004
1482,4,1,1,3,1,26.87,0,Semi-Furnished,4.4,14741992
4902,2,3,3,26,1,32.55,1,Semi-Furnished,4.2,36662552
1917,3,1,3,0,0,14.86,1,Furnished,3.0,17190387
2295,6,5,4,26,2,32.61,0,Furnished,4.1,23203836
3979,2,1,4,27,3,31.74,0,Furnished,2.8,28529313
3033,1,5,2,34,3,22.77,0,Unfurnished,3.6,23537876
2779,4,4,2,0,1,31.86,0,Semi-Furnished,4.4,24201666
1412,6,5,2,2,1,26.15,1,Semi-Furnished,4.1,18487288
4664,5,2,1,3,1,22.3,1,Unfurnished,4.2,36763870
3223,1,2,2,26,3,11.63,0,Semi-Furnished,2.8,24277405
1248,3,2,1,22,1,19.98,0,Semi-Furnished,3.5,12541591
2104,3,3,1,26,2,24.14,0,Unfurnished,4.8,18567652
4493,6,2,4,24,3,18.72,1,Furnished,4.7,37800200
605,2,5,1,17,2,18.05,0,Furnished,4.2,9116301
2292,4,5,4,1,0,31.42,0,Unfurnished,4.0,21288436
920,6,5,2,9,2,34.48,1,Semi-Furnished,2.6,14361866
3976,4,2,1,33,3,25.37,0,Furnished,4.4,31498640
2751,1,4,2,25,1,12.66,0,Semi-Furnished,3.7,22264097
2534,6,4,1,26,3,31.47,0,Unfurnished,3.3,23488348
2875,1,3,1,31,2,28.97,0,Furnished,3.2,22526932
4945,1,5,4,10,0,26.19,1,Furnished,3.5,36687502
1185,5,5,2,28,1,14.25,0,Semi-Furnished,5.0,15313363
4497,5,3,1,12,2,21.49,1,Unfurnished,2.8,36485210
3190,3,5,3,7,0,14.15,1,Semi-Furnished,2.7,27070722
2557,3,1,1,23,3,6.89,1,Semi-Furnished,3.0,22133613
1078,3,3,2,28,3,27.42,0,Unfurnished,4.1,11446299
3928,6,5,4,0,2,24.79,0,Furnished,3.1,34070905
3959,4,3,3,12,3,11.27,0,Unfurnished,4.9,33366622
770,3,1,2,24,1,18.36,0,Furnished,2.7,8468448
3337,2,1,1,6,0,21.28,0,Semi-Furnished,3.2,24562555
1121,1,2,4,21,3,28.4,1,Furnished,3.9,11694084
4800,6,5,4,32,3,1.96,0,Furnished,4.2,40456925
1323,4,1,2,14,2,30.65,1,Unfurnished,4.3,13872232
1235,5,1,1,2,1,13.96,1,Unfurnished,3.2,13815456
2893,1,1,3,7,0,18.76,1,Unfurnished,3.3,21631210
3379,3,2,2,0,1,16.82,1,Furnished,4.5,27381960
2725,5,5,3,11,1,27.82,1,Semi-Furnished,4.5,27130863
4324,5,3,4,30,1,23.51,1,Unfurnished,3.6,34542072
2824,5,2,4,27,1,26.36,1,Furnished,4.9,25539749
4921,6,5,4,18,0,34.01,1,Unfurnished,2.8,38852085
3526,1,1,3,17,1,27.47,0,Furnished,3.7,25458551
2776,4,2,1,12,2,25.99,1,Unfurnished,3.8,23510082
853,1,4,2,34,3,5.63,1,Semi-Furnished,3.7,9928039
3859,2,4,2,21,1,12.98,0,Furnished,3.7,30509867
3901,3,1,2,12,2,21.21,1,Unfurnished,4.1,29952658
3947,6,5,3,5,2,11.06,1,Unfurnished,2.6,33850897
1548,4,5,1,7,3,23.23,0,Unfurnished,4.8,18694548
922,6,2,4,23,3,9.93,1,Semi-Furnished,2.8,13304311
4977,4,4,4,15,2,11.8,1,Furnished,4.4,40485725
521,3,5,3,18,3,2.13,0,Semi-Furnished,4.6,10680608
4018,2,2,2,2,3,8.87,1,Unfurnished,3.8,30868737
4122,5,2,1,21,1,18.4,1,Furnished,2.7,33464871
3483,3,4,1,21,3,22.57,0,Furnished,2.6,27439844
2572,5,1,1,22,1,16.01,1,Unfurnished,3.8,22840570
3106,3,2,1,0,3,12.58,1,Furnished,2.6,26126614
3707,1,1,1,21,3,20.21,1,Semi-Furnished,4.5,27268620
4042,6,4,2,15,3,3.14,1,Unfurnished,3.4,35238518
3217,2,2,4,2,2,10.29,1,Semi-Furnished,2.5,25691433
4901,6,3,2,1,1,14.12,0,Unfurnished,3.5,39564758
1884,2,4,4,9,2,17.32,0,Unfurnished,4.1,16164833
676,3,4,2,15,1,28.45,1,Furnished,4.8,10887483
1648,2,3,4,12,3,26.62,1,Unfurnished,2.6,14312956
1524,5,4,2,33,1,17.06,1,Furnished,2.8,15804993
3301,2,3,3,21,0,17.73,0,Furnished,4.0,26794685
2057,2,3,1,18,3,24.88,0,Semi-Furnished,3.4,17618075
2153,6,4,1,17,2,18.06,0,Semi-Furnished,3.4,22207060
4058,2,3,2,9,3,5.5,0,Furnished,3.1,31497309
3802,4,3,2,18,0,16.69,0,Unfurnished,3.9,29703243
4732,3,4,1,26,3,21.48,1,Furnished,4.1,37368561
1151,1,3,3,13,1,20.92,1,Furnished,3.2,12236962
564,1,1,4,11,0,5.35,0,Unfurnished,4.6,6309369
2092,4,4,4,11,0,33.99,1,Unfurnished,4.0,20068691
2356,6,4,3,21,3,13.49,1,Semi-Furnished,4.4,24056661
4260,4,1,1,8,1,34.59,1,Furnished,2.7,32739865
3175,1,5,2,34,0,28.81,0,Unfurnished,2.5,22909833
3689,5,2,4,13,2,9.18,1,Unfurnished,3.6,31266569
2168,1,3,4,23,2,32.22,1,Semi-Furnished,3.0,16866284
2823,1,3,4,2,1,8.87,1,Semi-Furnished,4.1,22902792
4926,3,2,1,25,1,5.68,1,Semi-Furnished,4.4,37596104
4096,1,3,2,25,1,15.39,0,Semi-Furnished,3.5,29891426
1182,1,3,1,34,3,5.8,0,Unfurnished,4.2,11514068
4178,2,1,1,6,0,2.63,1,Semi-Furnished,3.6,31604121
1354,4,1,4,28,2,12.05,0,Unfurnished,4.7,12760799
2392,1,1,2,4,0,11.07,0,Unfurnished,3.6,17323939
2059,1,1,1,29,1,32.4,1,Furnished,3.1,15008582
540,5,4,1,11,3,15.4,0,Furnished,3.6,11580073
1119,1,3,3,24,2,34.68,0,Furnished,3.4,10954946
2050,3,2,3,13,1,5.18,1,Unfurnished,4.8,19918913
3973,6,3,2,30,3,19.07,1,Furnished,2.8,33686047
3874,5,4,4,11,3,25.47,0,Unfurnished,2.8,31659217
1415,1,4,1,2,0,11.52,1,Furnished,4.0,13495743
