area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
3504,3,4,1,7,3,28.61,0,Furnished,4.5,29259593.413149178
424,6,1,1,6,0,11.55,0,Semi-Furnished,3.9,9368286.446708266
1654,2,2,3,17,3,22.33,0,Semi-Furnished,3.2,14568169.273671987
2063,6,5,4,26,1,18.02,0,Semi-Furnished,3.6,21439501.145780385
3760,6,2,1,31,0,15.44,0,Furnished,4.6,31378065.27801442
2560,2,3,2,29,0,34.84,1,Semi-Furnished,3.9,20231426.428648084
4254,1,2,1,14,3,15.24,1,Furnished,3.8,32298521.737868678
465,5,5,4,9,3,8.79,1,Semi-Furnished,4.7,12785814.210975049
2944,5,5,2,8,3,12.23,1,Semi-Furnished,3.0,28110183.84995776
4083,5,1,2,1,0,31.67,1,Semi-Furnished,2.6,31855538.737005178
3088,2,3,1,15,2,16.17,1,Semi-Furnished,4.3,25519407.77672101
4955,4,3,1,27,0,4.4,1,Unfurnished,3.9,38305872.640232176
2789,5,1,1,9,3,20.07,1,Unfurnished,4.4,24962961.455847684
774,3,4,3,6,3,19.32,1,Furnished,3.0,12012692.516384557
2255,2,2,1,9,2,13.58,0,Furnished,4.9,19742479.568208948
2030,5,1,4,3,0,24.38,1,Furnished,3.1,19291371.76778962
1289,2,2,3,26,0,28.35,1,Unfurnished,4.0,11489599.868105276
4954,4,5,3,17,0,9.02,1,Furnished,3.5,39909891.44292994
4036,2,1,4,17,3,25.33,1,Furnished,4.0,30784760.714285865
4907,4,4,1,13,0,7.48,1,Furnished,4.6,39703357.96993503
3534,5,4,2,33,1,4.66,0,Furnished,2.7,30031634.9546782
2393,3,2,4,2,3,8.08,0,Unfurnished,3.1,20727183.06808798
3709,3,1,1,31,1,11.69,1,Unfurnished,3.9,28311736.716954634
4873,2,1,3,26,2,4.23,1,Unfurnished,3.6,35678685.31253577
630,5,5,4,31,1,3.59,0,Semi-Furnished,4.3,12048017.332258511
1042,3,2,2,7,2,11.37,0,Furnished,4.6,12680634.73130895
3010,5,4,2,20,0,16.18,1,Semi-Furnished,4.4,27232211.794898987
696,3,4,2,9,3,27.79,1,Semi-Furnished,2.5,10553155.232784012
1728,5,1,1,13,3,25.34,0,Furnished,3.5,17396598.46264173
1879,1,5,2,12,1,3.81,1,Semi-Furnished,3.3,17732833.273158267
3447,5,2,2,3,2,34.79,0,Furnished,4.0,28848511.91080843
4436,4,3,2,34,3,26.75,1,Furnished,3.8,35421919.55006835
4241,6,3,1,21,0,15.04,0,Unfurnished,4.5,34541280.73480476
1797,5,5,1,25,1,23.76,0,Unfurnished,2.8,18034462.009312138
3461,2,3,3,25,0,12.01,1,Semi-Furnished,3.3,26856820.564966008
2145,4,4,4,31,0,14.39,1,Furnished,3.9,20741693.366251104
4442,1,2,4,5,0,3.96,1,Unfurnished,4.6,32920980.720038828
2045,4,4,2,12,3,24.22,0,Furnished,2.5,19831457.239256345
4189,3,5,3,25,0,14.91,1,Unfurnished,4.8,33519837.616353646
4848,4,3,2,22,3,1.2,1,Furnished,4.0,39499165.90153081
2606,5,4,2,30,0,19.88,1,Semi-Furnished,4.7,24324047.723633967
1080,2,2,1,30,3,34.14,1,Unfurnished,2.8,10221829.43921797
1224,6,3,1,11,3,27.1,0,Furnished,4.4,16264653.957887255
1346,4,1,4,32,3,5.24,0,Unfurnished,3.8,13849524.941510035
3410,2,3,2,18,0,26.43,0,Semi-Furnished,2.6,25155889.421489593
1844,5,1,1,27,1,13.05,0,Unfurnished,3.6,17026504.755019203
3962,2,1,3,32,2,11.81,1,Unfurnished,4.0,29463205.197999388
3108,1,2,3,20,1,26.01,1,Unfurnished,2.7,22538234.89054427
558,6,3,2,5,3,2.69,1,Semi-Furnished,3.4,13016923.855408235
2958,4,4,1,14,2,11.81,1,Unfurnished,4.8,26823136.8107849
1956,3,4,3,19,1,17.46,1,Furnished,2.7,18718257.436742257
3393,6,4,1,22,1,7.3,1,Furnished,3.7,31187601.905304883
2766,2,2,4,8,3,19.77,0,Unfurnished,2.6,21533601.08667789
1774,5,1,1,15,2,12.17,1,Furnished,3.8,18684167.07483717
2046,6,5,2,27,3,31.17,0,Unfurnished,4.9,21543639.71882488
2990,2,1,3,3,3,2.49,1,Furnished,4.0,25250379.883300383
1906,3,2,3,16,3,6.69,0,Furnished,3.6,18154437.928785145
421,5,2,1,5,1,32.2,1,Semi-Furnished,4.5,9489422.100825371
648,5,5,2,30,2,24.85,1,Semi-Furnished,4.6,12462815.180474624
3639,3,4,2,31,2,17.89,1,Semi-Furnished,3.3,29530142.71928735
1182,3,1,3,24,2,5.15,0,Semi-Furnished,4.1,12362748.384589061
4391,2,3,2,27,2,3.94,1,Semi-Furnished,4.9,34405669.077316694
3108,2,3,1,12,2,19.69,0,Unfurnished,3.4,24177102.554919753
2180,5,5,3,33,2,33.69,1,Semi-Furnished,4.6,21991884.71660904
3590,2,4,1,22,0,28.77,0,Furnished,2.9,27092681.427086346
3208,1,3,3,14,3,29.49,0,Semi-Furnished,4.4,24636189.965786517
2335,5,4,2,1,0,33.23,1,Semi-Furnished,4.2,22573385.197723158
3410,5,5,1,10,2,12.8,1,Semi-Furnished,2.8,30685896.927280072
4828,6,3,4,34,2,3.91,0,Semi-Furnished,4.1,39261157.7699758
2255,2,4,3,1,0,33.89,1,Semi-Furnished,2.8,19064890.872199547
4261,5,5,1,12,1,25.3,1,Furnished,3.9,36147986.39529931
3374,1,5,1,0,1,18.54,1,Furnished,4.2,27868908.210793547
1989,3,1,3,18,1,12.22,1,Furnished,4.3,18297972.761506904
1705,1,3,3,32,1,13.71,0,Furnished,2.6,14062095.881319389
2209,5,1,4,34,1,2.3,1,Furnished,2.9,20761241.801628675
2672,6,3,1,20,1,13.38,0,Unfurnished,4.9,24894439.03894497
2813,4,3,3,25,0,31.57,0,Semi-Furnished,4.1,23093600.16682291
3042,4,4,4,26,1,28.98,0,Furnished,3.0,25364334.887848727
1375,1,3,1,11,1,23.72,1,Furnished,3.9,13269351.803393262
420,6,5,4,14,3,7.19,1,Semi-Furnished,2.9,12516022.909223214
2045,2,2,4,27,0,33.5,0,Furnished,3.1,15813162.00121997
1223,4,4,4,12,1,14.48,0,Unfurnished,4.1,14217063.298969764
1966,1,2,4,19,3,20.35,0,Unfurnished,3.3,15507182.965427525
3340,3,2,1,9,1,33.28,0,Semi-Furnished,4.3,25934445.937547155
4539,5,4,3,26,2,1.52,1,Unfurnished,3.7,37565443.7016224
2305,5,3,4,34,1,1.45,0,Semi-Furnished,3.2,21502394.142142892
1232,3,2,4,15,2,31.9,1,Furnished,3.2,13037384.77424905
585,2,1,1,19,0,30.82,0,Semi-Furnished,3.5,5951358.429089762
1666,2,2,2,13,1,1.67,0,Furnished,4.0,15627948.343938159
4225,4,4,1,12,2,17.65,1,Unfurnished,4.9,34916275.04557407
1493,5,1,2,27,0,28.05,0,Furnished,3.0,14306913.549129054
1154,6,3,2,34,3,17.08,1,Semi-Furnished,4.6,16056758.402158951
646,2,5,4,7,0,22.67,1,Semi-Furnished,4.7,10156934.734375775
2373,6,4,2,10,2,17.83,1,Furnished,3.0,24468017.83601766
1915,6,2,3,20,1,15.42,0,Semi-Furnished,4.8,19706591.3906359
4597,1,2,1,32,1,17.54,0,Furnished,3.3,32482039.0996767
1745,1,3,3,17,3,32.3,1,Semi-Furnished,3.5,15279717.450867757
1789,6,3,4,4,2,17.79,1,Unfurnished,2.7,19511248.977954786
4091,2,2,4,9,2,19.86,1,Furnished,4.1,31804666.492289837
2822,2,5,3,22,2,9.38,1,Furnished,4.1,25146231.09408358
494,3,1,1,31,2,3.33,0,Semi-Furnished,3.5,7546807.826954978
3665,3,3,2,16,0,20.65,1,Unfurnished,3.3,28517010.892357584
2819,4,4,2,16,1,17.16,0,Unfurnished,4.8,24659360.070810236
920,2,5,2,19,0,32.68,1,Unfurnished,4.2,10681665.915941829
4348,4,5,3,34,0,16.78,0,Unfurnished,4.5,34234985.28588878
2263,5,4,2,1,2,11.1,1,Furnished,4.3,23964391.63546028
1887,1,4,4,23,2,22.54,1,Semi-Furnished,4.5,17036137.105139192
3897,3,4,4,25,3,10.39,0,Unfurnished,4.8,31502096.986030247
3878,6,1,3,7,2,18.5,1,Unfurnished,4.7,32775134.713752277
4453,3,5,4,29,1,11.64,1,Semi-Furnished,4.9,35956935.2186333
1923,5,1,1,0,1,31.13,0,Unfurnished,4.0,17669433.682279155
2420,4,2,1,4,2,1.88,0,Semi-Furnished,4.6,22550272.54483846
4798,3,3,4,20,2,13.23,0,Unfurnished,4.7,36531550.772494614
1661,1,5,4,2,2,7.64,0,Unfurnished,4.1,15985247.711044295
4502,2,5,2,26,1,18.06,1,Semi-Furnished,3.6,34778383.09900274
2982,6,3,1,21,0,26.94,0,Unfurnished,3.7,25568679.820233498
3816,2,1,1,2,0,33.56,1,Unfurnished,3.3,27538006.698392496
3314,2,2,3,4,0,15.42,1,Unfurnished,3.0,25326760.085363775
2796,4,2,3,31,3,13.03,0,Furnished,2.8,23788542.840462837
2512,4,2,4,12,3,33.26,1,Furnished,4.7,23076479.831705716
1440,4,2,1,7,1,3.4,0,Unfurnished,3.5,14953468.106692487
1757,3,3,4,15,3,5.08,1,Unfurnished,4.0,17937884.99960859
3050,6,3,2,31,1,16.89,0,Semi-Furnished,2.8,26450739.72621447
2567,4,1,2,28,0,27.72,0,Semi-Furnished,3.6,20369735.062300265
3008,4,3,4,7,2,6.19,0,Unfurnished,4.9,26390651.01666084
2696,6,2,2,22,1,11.91,1,Furnished,2.7,25074571.515748657
2856,4,1,3,17,3,34.58,0,Unfurnished,4.2,23039661.56169641
2087,2,5,2,21,3,15.29,0,Furnished,3.2,19405111.329086453
957,6,2,4,28,0,23.6,0,Semi-Furnished,4.0,12334180.136496522
4320,4,4,4,9,0,23.31,0,Unfurnished,2.7,33214293.33488272
3573,6,5,2,15,2,16.82,0,Furnished,3.3,32102788.604578316
2538,4,4,2,25,0,34.95,1,Furnished,4.3,22791572.170863144
445,3,4,3,24,3,4.85,0,Unfurnished,4.8,9312943.463839782
4990,6,5,3,14,3,14.58,1,Unfurnished,3.3,41728080.81092155
1016,5,1,3,12,2,11.88,0,Semi-Furnished,4.4,13045842.43433863
1062,1,4,1,1,1,7.59,1,Furnished,3.4,12433063.043719279
4419,1,3,3,18,2,13.37,0,Unfurnished,4.4,32390666.378096014
3056,5,4,1,7,1,15.71,0,Semi-Furnished,4.7,27602904.61897421
2676,5,1,1,34,2,25.45,1,Unfurnished,4.6,23157461.812400848
3518,1,3,1,14,2,28.7,1,Semi-Furnished,3.0,26523416.074543487
4740,1,1,2,13,1,5.05,1,Unfurnished,2.8,33693492.334791064
4306,2,4,4,26,2,21.58,0,Unfurnished,3.9,32231068.596052893
2712,3,5,4,33,0,15.79,0,Unfurnished,4.9,23024371.521300185
1926,2,3,2,5,0,30.98,1,Furnished,3.8,17177534.336700242
2907,3,4,2,17,1,24.68,1,Unfurnished,5.0,24882051.7553129
2162,3,1,2,15,2,1.68,1,Furnished,4.7,20375917.428734746
2956,5,1,3,26,0,20.67,1,Semi-Furnished,3.7,24767706.97083674
1575,5,4,4,5,1,22.94,0,Furnished,3.8,17725308.19834655
2120,6,3,1,27,2,8.96,1,Semi-Furnished,4.5,22496113.14877502
3475,1,1,4,13,3,19.74,1,Semi-Furnished,4.2,26398992.871717695
3336,4,4,2,31,1,32.33,0,Furnished,3.5,27213345.141108505
1718,1,5,4,4,0,6.43,1,Furnished,3.7,16986817.948450167
4188,6,4,3,27,0,23.46,0,Furnished,3.3,34429309.233100235
3784,2,3,4,5,2,28.32,0,Semi-Furnished,4.0,28998741.90260752
1934,6,2,2,21,1,5.19,0,Semi-Furnished,3.2,19574807.972742353
4219,6,4,4,8,1,33.24,0,Furnished,4.1,35344546.82524468
4452,6,1,4,25,1,5.25,1,Unfurnished,4.5,36193471.94306107
3090,2,4,2,20,0,32.74,0,Semi-Furnished,2.7,23315859.251561746
2438,6,4,4,22,2,17.02,0,Semi-Furnished,4.9,24333314.790283255
3412,1,2,3,13,0,31.95,1,Unfurnished,4.7,24951693.23657927
2327,1,4,2,17,2,8.18,0,Furnished,4.1,20103667.37649716
3429,2,5,2,34,2,1.64,1,Semi-Furnished,2.8,28234644.495031033
1256,6,4,2,14,0,16.56,1,Unfurnished,2.7,15743117.59727883
1928,5,3,4,0,1,2.34,1,Semi-Furnished,4.5,21097597.067823127
1126,5,2,1,14,1,2.92,0,Unfurnished,3.5,13555378.861408662
1668,1,2,3,13,1,22.62,1,Furnished,4.2,14784064.661408301
728,2,5,3,29,0,2.19,0,Semi-Furnished,4.7,10244771.105831888
1036,2,2,4,32,0,27.66,0,Unfurnished,4.5,9221203.205132615
2358,5,5,2,12,2,21.35,1,Furnished,4.6,24515107.30880012
2534,1,5,1,3,0,30.16,1,Unfurnished,4.7,21075713.246907294
4096,6,3,4,4,3,23.21,0,Semi-Furnished,4.5,34961175.18187381
2387,2,1,1,15,3,33.67,0,Semi-Furnished,3.9,18709603.69087928
2403,4,5,3,15,2,8.08,1,Unfurnished,2.7,23005512.92449016
1113,1,2,3,21,3,5.9,1,Semi-Furnished,3.3,11537522.173111299
1215,4,4,3,32,3,25.57,0,Unfurnished,4.6,14013215.683297709
1020,6,1,2,10,2,14.46,0,Unfurnished,3.4,13070925.499229904
4364,3,4,4,14,0,16.84,1,Semi-Furnished,4.6,34634109.17958868
4577,6,1,3,14,0,15.09,0,Furnished,4.4,36554104.53104952
1965,1,2,1,11,1,20.45,1,Semi-Furnished,3.1,16073048.52278069
642,4,5,2,22,2,7.65,0,Furnished,3.1,11556321.85915257
4441,2,3,1,7,2,3.93,0,Unfurnished,2.8,33354912.825393222
3423,2,3,3,22,0,9.45,1,Unfurnished,3.9,26672376.58361649
1961,6,1,1,31,3,31.83,1,Unfurnished,3.1,18839450.58760362
454,2,1,2,25,0,31.07,1,Unfurnished,3.4,5240610.69816355
729,2,4,4,6,2,6.49,0,Furnished,4.8,11145901.803340571
919,1,1,4,4,2,1.29,1,Semi-Furnished,4.1,10409877.912961988
1295,4,2,1,6,2,27.1,1,Furnished,3.5,14788048.410865977
4299,1,2,4,8,3,32.47,1,Furnished,2.9,31702204.85060309
1022,5,2,1,34,0,26.96,0,Semi-Furnished,2.9,11231165.481505744
3873,3,1,2,6,2,5.77,0,Furnished,4.2,30666772.953102566
1568,1,1,2,32,3,18.15,0,Unfurnished,5.0,12850805.000593755
2982,4,5,2,14,3,2.9,0,Furnished,4.9,28171621.802078575
892,3,1,3,1,2,2.7,1,Semi-Furnished,2.7,11302481.148603719
4129,4,3,1,18,2,17.12,1,Unfurnished,2.7,32784725.256186657
2940,3,3,1,21,2,22.18,1,Unfurnished,3.4,24256277.677350562
1564,6,2,3,31,2,7.63,1,Semi-Furnished,3.3,17855164.49959754
4347,4,1,1,10,2,25.47,1,Furnished,3.2,33965155.48001926
907,6,3,4,2,3,8.28,1,Semi-Furnished,3.9,15338331.748270478
2254,2,1,1,26,2,28.77,1,Semi-Furnished,3.2,17878696.044322643
3483,3,5,3,34,0,21.17,0,Unfurnished,3.9,27398625.190745637
3724,6,2,4,26,1,17.75,1,Semi-Furnished,3.8,31517703.7751031
4462,6,3,3,12,2,13.16,1,Unfurnished,4.6,37618109.21573943
1817,1,2,2,4,2,16.57,0,Unfurnished,4.9,15407434.816561345
4289,6,3,4,21,1,25.13,1,Semi-Furnished,4.0,35605003.69179323
1900,4,3,1,34,3,21.99,0,Unfurnished,4.6,18054816.3491783
2304,1,5,3,29,0,27.77,0,Semi-Furnished,3.4,18153100.99274157
918,3,5,1,9,1,18.09,1,Furnished,3.7,13101033.341528067
2715,4,1,3,7,3,25.02,1,Semi-Furnished,4.5,23928286.70750549
2458,4,4,3,20,3,25.52,1,Semi-Furnished,4.7,23490443.380675774
3832,1,4,1,24,0,23.12,0,Furnished,3.5,28275225.93891579
4585,2,3,1,32,0,32.92,1,Unfurnished,3.5,32878667.02933195
4314,5,2,1,25,3,30.29,1,Furnished,2.7,34581370.788543195
4022,2,1,2,1,3,20.26,0,Unfurnished,3.8,29830909.10717918
2561,1,5,2,29,3,26.57,1,Furnished,2.7,21530515.90831182
3952,2,2,2,23,3,33.64,0,Unfurnished,4.5,29063603.74119358
3405,6,1,1,3,2,31.29,0,Semi-Furnished,3.5,28475192.80685922
2093,1,4,4,18,3,5.29,0,Semi-Furnished,4.4,18749878.450273044
4260,1,5,3,16,2,12.6,0,Furnished,2.6,32421502.38731537
2370,6,3,4,1,1,32.63,0,Furnished,4.8,23307351.03749627
4199,4,4,3,24,0,15.19,0,Semi-Furnished,4.9,33596295.40372375
3638,4,5,1,22,2,33.3,1,Semi-Furnished,4.0,30722911.73033123
3079,6,5,4,20,1,2.88,0,Furnished,2.7,28779973.99558019
2733,5,3,1,11,0,13.38,1,Furnished,4.1,25493160.943920486
1663,5,5,4,27,0,30.12,1,Furnished,2.5,17833655.210193694
3937,6,4,1,18,3,24.4,0,Semi-Furnished,4.4,33985396.64143251
1687,3,1,3,7,1,32.3,0,Semi-Furnished,3.0,14263393.506049402
3895,6,4,3,11,0,1.03,1,Furnished,3.6,34639898.80416473
1738,1,5,3,11,0,5.97,1,Unfurnished,4.4,16539596.081053957
1501,4,1,2,13,2,31.47,0,Semi-Furnished,4.9,14791442.728815231
2033,2,5,1,14,3,24.43,1,Furnished,4.3,20004252.054945383
3950,4,5,1,21,0,17.35,0,Unfurnished,4.7,32036653.167451143
3939,2,4,2,0,0,27.55,0,Furnished,3.2,30089291.620580487
1669,6,5,2,16,0,22.96,1,Unfurnished,3.9,19100465.54861185
2807,2,4,1,21,2,30.69,0,Semi-Furnished,3.7,22529460.722420804
2029,6,1,1,10,3,17.43,1,Semi-Furnished,4.8,21418022.47612747
1431,3,4,4,5,1,6.25,0,Semi-Furnished,2.8,15109400.942634959
4482,5,4,2,14,1,15.53,1,Unfurnished,4.7,37042437.672103465
3896,5,2,4,33,3,8.42,1,Furnished,3.8,32966173.609188467
1676,3,3,2,24,3,16.99,1,Furnished,4.1,17444258.083752993
4275,3,5,2,33,0,9.88,0,Semi-Furnished,2.7,32896652.93864716
2109,1,4,2,16,1,2.74,1,Unfurnished,3.2,18272948.58581817
3465,1,3,2,3,1,21.74,1,Furnished,2.5,26578394.250227712
2182,1,4,2,2,3,27.29,0,Unfurnished,3.5,18151102.630123567
3919,3,1,1,5,0,18.1,0,Furnished,4.8,30140736.41645146
2122,3,3,1,32,3,27.28,1,Furnished,4.1,19730412.577751905
3078,4,1,2,34,0,22.42,1,Furnished,2.8,24468724.900732186
2307,3,4,1,12,3,16.75,1,Unfurnished,4.1,21666713.354126822
860,3,4,4,13,3,13.87,0,Furnished,3.5,12110929.239278039
907,4,2,2,30,3,3.49,0,Semi-Furnished,2.9,11614675.741574274
1711,6,1,4,26,3,19.56,0,Unfurnished,4.9,17847287.821033463
4670,3,2,4,20,3,4.56,1,Furnished,3.7,36837315.061264604
4910,6,4,1,23,2,29.33,1,Unfurnished,3.5,39671587.66415632
4367,3,2,1,11,3,16.9,0,Unfurnished,2.9,32897230.48597716
1500,4,5,4,4,0,1.44,0,Furnished,3.5,17397297.41293727
1905,2,2,2,34,1,14.8,0,Furnished,3.5,15925949.25837342
3792,1,5,4,26,1,1.17,1,Furnished,4.7,30810941.299566038
4419,2,3,2,12,1,29.32,1,Semi-Furnished,3.5,33106338.42741131
1769,4,1,4,4,3,11.77,1,Unfurnished,4.3,17949147.608077534
1031,2,5,3,18,3,3.43,1,Semi-Furnished,2.7,13246805.913762463
4444,6,3,3,11,3,12.01,0,Semi-Furnished,3.5,37091584.76794858
4511,4,5,2,19,0,11.77,0,Furnished,4.4,36531089.75610948
2457,1,1,4,9,3,20.47,1,Semi-Furnished,3.3,19498296.719426773
3793,5,5,1,27,3,12.18,0,Unfurnished,4.5,32690323.03577295
4486,4,3,2,26,1,34.2,0,Semi-Furnished,3.3,33818358.65201421
4866,6,4,3,25,2,24.39,0,Semi-Furnished,4.1,39425934.24782545
1926,2,3,4,2,1,21.35,0,Semi-Furnished,2.5,16380854.195277307
3295,6,5,2,34,0,26.87,1,Furnished,4.1,29828522.867504403
3855,2,2,4,13,0,32.57,0,Furnished,4.0,28327857.188798822
2998,1,5,4,29,3,32.66,0,Unfurnished,4.7,23531129.59156339
3658,5,5,4,28,0,6.28,0,Unfurnished,3.5,30724977.315875884
3179,6,2,2,11,3,25.23,1,Unfurnished,3.0,27988701.263359245
499,2,5,4,16,2,7.69,0,Unfurnished,4.7,9114978.898911048
788,5,3,1,34,2,24.61,1,Unfurnished,4.4,11843957.493346335
540,6,1,3,18,0,30.04,1,Furnished,3.7,10041247.144653108
3546,3,3,1,15,3,13.25,1,Furnished,3.3,29657365.070221268
544,3,5,3,32,1,1.4,1,Unfurnished,3.7,10051386.40419888
4013,3,5,4,3,3,3.94,0,Semi-Furnished,4.6,33848778.15102871
3973,1,5,2,17,1,17.86,0,Furnished,4.5,30777380.267955758
2819,2,3,4,8,2,19.04,1,Semi-Furnished,2.6,23160003.023152594
1777,4,1,4,25,3,17.71,1,Furnished,3.4,17567570.128411897
4462,3,5,1,2,2,23.68,0,Unfurnished,4.3,35235723.890360914
1019,5,3,4,11,0,11.07,1,Furnished,4.7,14683976.767177096
2951,4,1,4,19,3,30.67,1,Semi-Furnished,3.8,24653649.253384095
4557,1,4,2,3,3,18.87,0,Semi-Furnished,4.1,34487514.62391359
3172,4,3,2,32,1,13.6,1,Semi-Furnished,4.1,26958720.233678747
3561,5,2,3,11,3,32.9,0,Unfurnished,3.9,29025241.524096984
3553,4,3,1,33,0,11.72,0,Furnished,3.0,28390984.634286847
936,4,4,4,8,3,14.56,0,Furnished,3.1,13347930.247982988
623,3,4,4,1,2,19.95,0,Furnished,4.4,10693145.50554408
1794,3,2,3,27,2,7.1,1,Semi-Furnished,4.2,17424678.774664402
1307,2,1,4,14,3,28.32,1,Unfurnished,3.3,12033296.094386926
3502,5,3,3,18,1,17.7,1,Semi-Furnished,4.1,30099482.266728684
4689,6,3,2,0,2,18.05,1,Semi-Furnished,3.8,39241267.781705424
3945,6,5,2,1,1,17.09,0,Furnished,4.7,35123243.886600725
3647,4,4,3,1,1,15.24,1,Unfurnished,2.7,30361798.92089253
3054,6,1,1,10,2,19.37,0,Semi-Furnished,4.1,26727255.541064247
1532,3,5,2,5,0,22.88,0,Unfurnished,3.9,15390435.359483209
716,3,2,3,11,2,19.36,1,Furnished,2.6,10045221.858749319
2525,1,4,2,15,0,33.27,1,Furnished,2.9,20066330.758709826
3961,6,4,1,1,2,22.12,1,Furnished,4.1,35284755.737121016
1101,1,1,4,25,3,26.4,1,Unfurnished,4.4,10125507.091596095
2096,1,4,3,0,2,7.87,0,Furnished,4.8,19326243.649972543
2618,6,4,1,12,0,18.71,0,Semi-Furnished,2.8,24256907.56178645
4562,3,1,3,32,3,23.31,1,Unfurnished,3.2,33689870.27534635
437,3,3,1,34,2,25.98,0,Unfurnished,4.0,7048184.375297476
820,2,1,1,31,2,26.11,1,Furnished,3.6,9037427.526150275
1710,3,2,3,7,0,15.98,0,Semi-Furnished,3.5,15461091.97607297
3903,5,3,3,22,1,22.68,1,Unfurnished,3.0,31614708.926558636
3135,6,4,4,5,3,22.83,0,Unfurnished,2.8,28176926.574693512
2187,1,1,2,33,3,21.92,1,Semi-Furnished,2.5,16756292.695889592
541,6,2,3,22,0,15.73,1,Semi-Furnished,5.0,11190699.544629967
3246,5,3,4,21,3,1.85,1,Unfurnished,2.5,28598005.17257335
3472,2,2,1,0,1,25.11,0,Semi-Furnished,4.9,26782541.45035781
592,6,4,4,14,2,24.05,0,Furnished,3.2,11926562.397635326
3974,1,2,3,26,2,18.87,0,Semi-Furnished,3.3,28491820.830508083
860,3,5,1,17,2,15.52,1,Unfurnished,3.8,12266428.122987289
2077,2,2,4,32,3,10.9,0,Furnished,3.6,17888782.96828106
560,4,4,4,34,1,3.09,0,Furnished,3.3,10176860.194072776
4433,5,1,2,1,0,18.81,0,Semi-Furnished,3.7,34380585.81888673
3929,6,3,3,34,2,16.08,0,Unfurnished,2.6,31985251.903216474
4694,1,5,2,0,2,15.91,0,Furnished,2.5,35478805.5018976
713,2,3,1,7,1,21.63,0,Unfurnished,2.6,8044727.194288863
4513,2,4,3,26,3,34.99,0,Furnished,3.6,33919787.63616514
4122,2,2,2,20,3,26.11,0,Semi-Furnished,3.7,30579926.33909225
2886,5,3,1,10,2,1.18,0,Furnished,4.2,26939246.44227517
2265,1,5,3,12,2,13.52,0,Unfurnished,4.7,19660789.188387547
1555,6,4,1,32,2,24.69,1,Furnished,4.1,18755884.186177824
959,3,4,4,22,2,1.12,0,Furnished,4.2,13009513.39733638
1669,5,1,1,30,0,2.78,0,Furnished,4.6,17013328.984160434
4641,6,4,2,30,2,14.09,1,Furnished,3.9,39204105.402342685
653,5,2,4,26,2,17.15,0,Furnished,4.4,10963187.231812088
3593,5,1,1,12,2,30.64,0,Semi-Furnished,2.6,28333714.296876963
4728,4,2,2,10,2,1.66,1,Furnished,4.7,38483996.05616668
935,6,3,3,34,2,16.69,1,Semi-Furnished,3.5,13912023.988664145
3260,6,3,3,29,1,2.88,0,Unfurnished,3.2,28227595.08186411
2991,4,1,2,5,2,8.45,1,Furnished,4.6,26511998.57507771
1297,5,4,1,20,2,27.49,0,Unfurnished,3.7,14920390.489783436
2974,2,1,1,14,3,13.35,1,Unfurnished,2.6,23183256.79460168
4916,1,2,3,24,2,14.88,1,Semi-Furnished,4.7,36076963.70055562
3745,4,4,2,34,2,5.0,1,Semi-Furnished,4.4,31893425.75004174
2953,5,1,3,33,3,24.5,0,Unfurnished,4.8,24702799.924210187
2666,2,2,1,11,2,4.87,1,Furnished,3.8,22968472.33612446
3433,5,5,3,15,3,14.56,1,Semi-Furnished,4.3,31533914.548680246
2463,6,1,3,20,2,9.2,0,Unfurnished,4.0,22641339.049465775
2903,5,5,1,1,0,12.61,0,Furnished,3.6,26990230.678605985
2414,4,2,1,13,2,8.37,0,Furnished,2.9,21689783.364895623
1421,1,5,3,27,2,21.61,0,Unfurnished,4.4,13352872.087430533
3411,4,5,1,26,0,9.93,0,Furnished,3.9,29078080.299908515
2281,6,4,3,31,0,18.19,1,Furnished,4.0,23118433.94661221
427,2,2,3,21,2,21.64,0,Furnished,3.5,6679996.91046568
4981,4,2,4,15,3,8.29,1,Unfurnished,3.6,38904891.94032389
2369,5,3,4,2,3,14.27,1,Semi-Furnished,2.8,23362935.709959168
3389,2,5,2,1,3,3.48,1,Semi-Furnished,4.9,29877206.04901672
584,1,5,4,20,3,19.59,1,Semi-Furnished,4.1,9403661.825491752
1249,3,3,3,24,3,17.54,1,Semi-Furnished,3.4,14027930.029406315
3564,3,4,1,19,3,31.09,1,Unfurnished,4.9,29406213.93847502
4237,1,5,4,25,3,22.7,1,Unfurnished,3.8,32420359.14432685
408,2,4,4,30,0,14.45,0,Furnished,2.6,6658097.401249612
4412,6,5,1,16,3,28.73,0,Unfurnished,4.7,37218091.447941735
2325,3,4,2,17,3,31.02,0,Semi-Furnished,2.8,20229826.13346947
2962,1,4,3,16,1,9.96,1,Furnished,3.2,24225215.094336722
4826,6,1,3,14,2,18.03,1,Unfurnished,2.6,37941805.49380187
3175,6,2,4,3,0,26.76,0,Semi-Furnished,3.4,27022363.227036376
4139,1,2,3,13,2,21.31,0,Semi-Furnished,4.1,30116628.993227474
4698,1,5,4,5,1,4.57,0,Semi-Furnished,2.7,35266030.97788407
3858,5,3,4,21,3,19.75,0,Semi-Furnished,3.2,31799764.712789763
2755,3,1,2,1,1,12.48,1,Unfurnished,3.6,22725815.176438816
3030,6,1,1,26,2,16.58,0,Semi-Furnished,4.3,26353661.16583397
